"Date 2023-09-10 14.16.12","Track Imola (2022)","Session Type 10","Duration 10"
"Car","Race #","Driver","Team","Lap","Position","Fuel","Penalty","Gap","Lap Time","Sector 1","Sector 2","Sector 3","Delta RR","Delta QR","Delta RS","Delta QS","Condition","Tyres","Pressure FR","Pressure FL","Pressure RR","Pressure RL","Temp FR","Temp FL","Temp RR","Temp RL","ECU Mode","Max Speed","Peak Acceleration","Damage Front","Damage Rear","Damage Centre","Damage Right","Damage Left","Air Temp","Road Temp","Cup","Category","Nationality","Lap type","Accidents"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","26","5","53,8686904907227","","0L","1:42,855","0:22,010","0:33,155","0:47,690","+0,209","+1,642","-4,792","-4,706","OPTIMUM","Dry","27,501406746988","27,4882627710843","27,3212618072289","27,4476365261044","82,5956013253012","77,2503529718876","86,986222811245","82,0793435140562","1","267 Km/h","21,9101259689922","8,475586","0","8,475586","0","0","26,79836","28,66624","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","27","5","50,981689453125","Invalid lap. ","0L","1:42,922","0:22,150","0:33,012","0:47,760","+0,276","+1,709","-4,725","-4,639","OPTIMUM","Dry","27,5114702816901","27,5152028571429","27,3428935412475","27,4851385714286","82,6500913279678","77,4806404024145","87,1612144869215","82,419651167002","1","268 Km/h","23,1402606177606","8,475586","0","8,475586","0","0","26,87851","28,92899","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","28","5","48,0767250061035","","0L","1:42,972","0:22,235","0:33,012","0:47,725","+0,326","+1,759","-4,675","-4,589","OPTIMUM","Dry","27,5296852894212","27,4913358682635","27,3166901996008","27,4677704790419","82,7850131736527","77,1772088023952","86,8334443113772","82,1839133333333","1","267 Km/h","22,8567839687194","8,475586","0","8,475586","0","0","26,96236","29,19108","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","29","5","45,2076377868652","","0L","1:43,060","0:22,087","0:33,107","0:47,865","+0,414","+1,847","-4,587","-4,501","OPTIMUM","Dry","27,5372646092184","27,5108029859719","27,2775530260521","27,4672512224449","82,803448737475","77,3194737274549","86,8056706012024","82,1179904208417","1","268 Km/h","21,834375","8,475586","0","8,475586","0","0","27,05982","29,48299","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","30","5","42,3125686645508","","0L","1:43,165","0:22,030","0:33,180","0:47,955","+0,519","+1,952","-4,482","-4,396","OPTIMUM","Dry","27,47825588","27,50594486","27,24677032","27,42619664","82,48528476","77,20181076","86,50583258","81,62328018","1","268 Km/h","22,3747596606975","8,475586","0","8,475586","0","0","27,16218","29,77936","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","31","5","39,4028854370117","Invalid lap. ","0L","1:43,230","0:22,275","0:33,202","0:47,752","+0,584","+2,017","-4,417","-4,331","OPTIMUM","Dry","27,3813118489066","27,5049489662028","27,2623627833002","27,4343260039761","82,8930373558648","77,1176577534791","86,594474055666","81,6341815109344","1","267 Km/h","22,554093625498","8,475586","0","8,475586","0","0","27,2792","30,11017","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","32","5","36,5254592895508","","0L","1:42,625","0:22,035","0:32,860","0:47,730","-0,021","+1,412","-5,022","-4,936","OPTIMUM","Dry","27,4363668674699","27,5650508032129","27,3058287148594","27,4703847188755","83,4622067670683","77,664479939759","86,983693875502","81,9305539759036","1","268 Km/h","22,7211907066796","8,475586","0","8,475586","0","0","27,4043","30,45873","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","33","5","33,6557121276855","","0L","1:43,202","0:21,995","0:33,185","0:48,022","+0,556","+1,989","-4,445","-4,359","OPTIMUM","Dry","27,4386253306613","27,5665615831663","27,285799238477","27,4808094589178","83,4182849899799","77,5966872945892","86,6948956513026","81,9556162725451","1","268 Km/h","23,4537582625118","8,475586","0","8,475586","0","0","27,52826","30,80235","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","34","5","30,7810764312744","Invalid lap. ","0L","1:42,917","0:22,195","0:33,107","0:47,615","+0,271","+1,704","-4,730","-4,644","OPTIMUM","Dry","27,34778434","27,55568108","27,26567976","27,47665758","83,63970136","77,39754146","86,39950842","81,82656496","1","271 Km/h","21,7888747553816","8,475586","0","8,475586","0","0","27,6597","31,16778","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","35","4","27,9151763916016","","0L","1:43,065","0:22,060","0:33,242","0:47,762","+0,419","+1,852","-4,582","-4,496","OPTIMUM","Dry","27,3281491566265","27,5830583534136","27,3096086345382","27,4778494578313","83,6068546184739","77,5976717871486","86,7720514859438","81,7539282329317","1","269 Km/h","22,1582104228122","8,475586","0","8,475586","0","0","27,78187","31,51108","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","36","4","25,0268936157227","","0L","1:42,932","0:21,977","0:33,082","0:47,872","+0,286","+1,719","-4,715","-4,629","OPTIMUM","Dry","27,351030060241","27,597088373494","27,3517810843374","27,493229437751","83,7635507630522","77,6621660843373","87,1296975702811","81,832487248996","1","268 Km/h","22,1621284755513","8,475586","0","8,475586","0","0","27,90226","31,85585","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","37","4","22,1557083129883","","0L","1:42,737","0:22,117","0:32,945","0:47,675","+0,091","+1,524","-4,910","-4,824","OPTIMUM","Dry","27,386439241517","27,6311695808383","27,3743843512974","27,5196085628742","84,0577314570858","77,9425148103792","87,2904789021956","82,0325998203593","1","268 Km/h","22,2506920077973","8,475586","0","8,475586","0","0","28,01004","32,1736","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","38","3","19,264928817749","","0L","1:43,075","0:22,050","0:33,287","0:47,737","+0,429","+1,862","-4,572","-4,486","OPTIMUM","Dry","27,38355526","27,65558964","27,35557132","27,53241672","83,96226016","78,13146492","87,0290834","82,1005936","1","268 Km/h","22,8426049618321","8,475586","0","8,475586","0","0","28,09753","32,44234","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","39","3","16,3748874664307","","0L","1:43,292","0:22,065","0:33,240","0:47,987","+0,646","+2,079","-4,355","-4,269","OPTIMUM","Dry","27,3990909780439","27,6907082634731","27,3649509780439","27,5598778642715","84,0696794411178","78,4428703792415","87,0723759680639","82,332233512974","1","268 Km/h","23,2417037754114","8,475586","0","8,475586","0","0","28,17131","32,68273","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","40","3","13,4832801818848","","0L","1:43,342","0:21,992","0:33,200","0:48,150","+0,696","+2,129","-4,305","-4,219","OPTIMUM","Dry","27,3743174103586","27,6703948804781","27,3518698605578","27,5506376494024","83,769416314741","78,1890669920319","86,8939108167331","82,1937782071713","1","268 Km/h","23,1270717703349","8,475586","0","8,475586","0","0","28,224","32,86987","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Ville Synkkänen (Syn)","","41","3","10,7786130905151","","0L","2:02,165","0:22,027","0:33,140","","+19,519","+20,952","+14,518","+14,604","OPTIMUM","Dry","27,4158355837563","27,6903629780034","27,2951989170897","27,5012175126904","84,1692862098139","78,3644610321489","86,2709778341794","81,6463735194585","1","268 Km/h","22,8972492552135","8,475586","0","8,475586","0","0","28,26821","33,05064","0","3","0","Inlap","0"
"Nissan GT-R Nismo GT3 (2018)","333","Adam Long (Lon)","","42","4","0","Invalid lap. ","0L","2:42,825","","0:33,440","0:48,805","+60,179","+61,612","+55,178","+55,264","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","0","Outlap","0"
"Nissan GT-R Nismo GT3 (2018)","333","Adam Long (Lon)","","43","4","0","Invalid lap. ","0L","1:44,532","0:23,050","0:33,325","0:48,157","+1,886","+3,319","-3,115","-3,029","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Adam Long (Lon)","","44","4","0","","0L","1:43,287","0:22,260","0:33,007","0:48,020","+0,641","+2,074","-4,360","-4,274","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Adam Long (Lon)","","45","4","0","","0L","1:42,895","0:22,135","0:32,945","0:47,815","+0,249","+1,682","-4,752","-4,666","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Adam Long (Lon)","","46","4","0","Invalid lap. ","0L","1:43,185","0:22,172","0:33,037","0:47,975","+0,539","+1,972","-4,462","-4,376","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Adam Long (Lon)","","47","4","0","","0L","1:42,927","0:22,257","0:33,042","0:47,627","+0,281","+1,714","-4,720","-4,634","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Adam Long (Lon)","","48","4","0","","0L","1:42,850","0:22,115","0:32,902","0:47,832","+0,204","+1,637","-4,797","-4,711","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Adam Long (Lon)","","49","4","0","","0L","1:42,877","0:21,997","0:32,975","0:47,905","+0,231","+1,664","-4,770","-4,684","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Adam Long (Lon)","","50","4","0","Invalid lap. ","0L","1:42,952","0:21,932","0:33,135","0:47,885","+0,306","+1,739","-4,695","-4,609","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Adam Long (Lon)","","51","4","0","","0L","1:42,685","0:22,087","0:32,917","0:47,680","+0,039","+1,472","-4,962","-4,876","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Adam Long (Lon)","","52","4","0","","0L","1:42,900","0:22,037","0:32,987","0:47,875","+0,254","+1,687","-4,747","-4,661","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Adam Long (Lon)","","53","4","0","","0L","1:43,392","0:22,225","0:33,230","0:47,937","+0,746","+2,179","-4,255","-4,169","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Adam Long (Lon)","","54","4","0","","0L","1:42,677","0:22,047","0:32,995","0:47,635","+0,031","+1,464","-4,970","-4,884","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Adam Long (Lon)","","55","4","0","","0L","1:43,260","0:22,132","0:33,205","0:47,922","+0,614","+2,047","-4,387","-4,301","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Adam Long (Lon)","","56","4","0","Invalid lap. ","0L","1:43,472","0:22,090","0:32,957","0:48,425","+0,826","+2,259","-4,175","-4,089","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Adam Long (Lon)","","57","4","0","","0L","1:43,037","0:22,117","0:33,122","0:47,797","+0,391","+1,824","-4,610","-4,524","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Adam Long (Lon)","","58","4","0","","0L","1:43,982","0:22,117","0:33,425","0:48,440","+1,336","+2,769","-3,665","-3,579","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Adam Long (Lon)","","59","4","0","","0L","1:43,162","0:22,065","0:33,167","0:47,930","+0,516","+1,949","-4,485","-4,399","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Adam Long (Lon)","","60","4","0","","0L","1:43,452","0:22,147","0:33,365","0:47,940","+0,806","+2,239","-4,195","-4,109","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Adam Long (Lon)","","61","4","0","","0L","1:43,045","0:22,075","0:33,182","0:47,787","+0,399","+1,832","-4,602","-4,516","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Adam Long (Lon)","","62","4","0","","0L","1:43,117","0:22,070","0:33,135","0:47,912","+0,471","+1,904","-4,530","-4,444","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Adam Long (Lon)","","63","4","0","","0L","1:43,340","0:22,095","0:33,260","0:47,985","+0,694","+2,127","-4,307","-4,221","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Adam Long (Lon)","","64","4","0","","0L","1:43,222","0:22,102","0:33,207","0:47,912","+0,576","+2,009","-4,425","-4,339","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","0","Regular","0"
"Nissan GT-R Nismo GT3 (2018)","333","Adam Long (Lon)","","65","5","0","","0L","1:44,320","0:22,087","0:33,147","0:49,085","+1,674","+3,107","-3,327","-3,241","","Wet","0","0","0","0","0","0","0","0","1","0 Km/h","0","0","0","0","0","0","0","0","0","3","0","Regular","0"
